LOCMethod_CK_min;LOCMethod_min;LOCMethod_count;NumberOfParameters_Designite_count;NumberOfParameters_Designite_75%;LOCMethod_50%;NumberOfParameters_Designite_std;LOCMethod_max;CyclomaticComplexity_Designite_count;LOCMethod_std;LOCMethod;CyclomaticComplexity_Designite_std;LOCMethod_CK_mean;CyclomaticComplexity_Designite_max;LOCMethod_CK_max;NumberOfParameters_Designite_50%;Bugged;CyclomaticComplexity_Designite_75%;LOCMethod_CK_50%;LOCMethod_CK_count;CyclomaticComplexity_Designite_min;NumberOfParameters_Designite_min;LOCMethod_CK_std;LOCMethod_25%;CyclomaticComplexity_Designite_25%;NumberOfParameters_Designite_25%;LOCMethod_mean;NumberOfParameters_Designite_mean;NumberOfParameters_Designite_max;LOCMethod_CK_75%;CyclomaticComplexity_Designite_50%;LOCMethod_CK_25%;LOCMethod_75%;CyclomaticComplexity_Designite_mean
3.0;3.0;10.0;10.0;1.75;3.0;0.4830458915396479;29.0;10.0;10.271860158272752;1514.0;1.07496769977314;7.857142857142858;4.0;29.0;1.0;True;1.75;3.0;14.0;1.0;1.0;9.011592046291886;3.0;1.0;1.0;8.8;1.3;2.0;9.75;1.0;3.0;9.75;1.6
3.0;3.0;1.0;1.0;1.0;3.0;0.0;3.0;1.0;0.0;1514.0;0.0;3.0;1.0;3.0;1.0;True;1.0;3.0;1.0;1.0;1.0;0.0;3.0;1.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;3.0;1.0
3.0;9.0;3.0;3.0;2.0;25.0;0.0;27.0;3.0;9.865765724632496;1514.0;1.5275252316519463;11.666666666666664;5.0;27.0;2.0;True;4.5;6.0;6.0;2.0;2.0;11.360751148875089;17.0;3.0;2.0;20.33333333333333;2.0;2.0;21.0;4.0;3.0;26.0;3.6666666666666665
3.0;3.0;3.0;3.0;1.0;3.0;0.0;3.0;3.0;0.0;1514.0;0.0;11.4;1.0;38.0;1.0;True;1.0;3.0;5.0;1.0;1.0;15.17563837207516;3.0;1.0;1.0;3.0;1.0;1.0;10.0;1.0;3.0;3.0;1.0
7.0;7.0;1.0;1.0;1.0;7.0;0.0;7.0;1.0;0.0;1514.0;0.0;7.0;2.0;7.0;1.0;True;2.0;7.0;1.0;2.0;1.0;0.0;7.0;2.0;1.0;7.0;1.0;1.0;7.0;2.0;7.0;7.0;2.0
1.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;0.0;7.0;0.0;1.0;1.0;1.0;1.0;False;1.0;1.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0
3.0;3.0;4.0;4.0;1.0;3.0;0.5773502691896257;3.0;4.0;0.0;20.0;0.0;3.0;1.0;3.0;0.5;False;1.0;3.0;4.0;1.0;0.0;0.0;3.0;1.0;0.0;3.0;0.5;1.0;3.0;1.0;3.0;3.0;1.0
3.0;3.0;5.0;5.0;1.0;3.0;1.224744871391589;30.0;5.0;13.535139452550904;110.0;3.492849839314596;13.8;9.0;30.0;1.0;False;2.0;8.0;5.0;1.0;0.0;12.794530081249563;3.0;1.0;0.0;12.8;1.0;3.0;25.0;1.0;3.0;25.0;2.8
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;110.0;0.0;0.0;0.0;0.0;0.0;False;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3.0;3.0;10.0;10.0;1.0;10.5;0.8232726023485646;39.0;10.0;12.818822965554295;131.0;0.8232726023485646;14.272727272727273;3.0;39.0;0.5;False;2.0;8.0;11.0;1.0;0.0;12.337673274089479;5.5;1.0;0.0;14.9;0.7;2.0;18.5;1.5;6.0;19.75;1.7
5.0;5.0;1.0;1.0;1.0;5.0;0.0;5.0;1.0;0.0;11.0;0.0;5.0;1.0;5.0;1.0;False;1.0;5.0;1.0;1.0;1.0;0.0;5.0;1.0;1.0;5.0;1.0;1.0;5.0;1.0;5.0;5.0;1.0
3.0;3.0;3.0;3.0;1.5;6.0;1.0;15.0;3.0;6.2449979983983965;37.0;2.309401076758504;8.0;5.0;15.0;1.0;False;3.0;6.0;3.0;1.0;0.0;6.2449979983983965;4.5;1.0;0.5;8.0;1.0;2.0;10.5;1.0;4.5;10.5;2.333333333333333
